,ts_code,trade_date,total_mv,float_mv,total_share,float_share,free_share,turnover_rate,turnover_rate_f,pe,pe_ttm,pb
2334,000001.SH,20130815,1.80E+13,1.31E+13,3.20E+12,2.29E+12,6.97E+11,0.43,1.42,10.58,10.24,1.42
2335,000001.SH,20130816,1.79E+13,1.31E+13,3.20E+12,2.30E+12,6.97E+11,0.66,2.19,10.53,10.18,1.41
2336,000001.SH,20130819,1.80E+13,1.32E+13,3.20E+12,2.32E+12,6.98E+11,0.42,1.39,10.6,10.23,1.42
2337,000001.SH,20130820,1.78E+13,1.31E+13,3.20E+12,2.32E+12,6.98E+11,0.46,1.53,10.5,10.17,1.4
2338,000001.SH,20130821,1.78E+13,1.31E+13,3.20E+12,2.32E+12,6.99E+11,0.38,1.25,10.51,10.18,1.4
2339,000001.SH,20130822,1.78E+13,1.31E+13,3.20E+12,2.32E+12,6.99E+11,0.39,1.3,10.47,10.13,1.4
2340,000001.SH,20130823,1.77E+13,1.30E+13,3.20E+12,2.32E+12,6.99E+11,0.48,1.6,10.42,10.03,1.39
2341,000001.SH,20130826,1.80E+13,1.33E+13,3.20E+12,2.32E+12,6.99E+11,0.51,1.71,10.62,10.2,1.4
2342,000001.SH,20130827,1.81E+13,1.33E+13,3.20E+12,2.32E+12,6.99E+11,0.54,1.79,10.64,10.22,1.41
2343,000001.SH,20130828,1.80E+13,1.33E+13,3.21E+12,2.32E+12,6.99E+11,0.69,2.3,10.63,10.21,1.4
2344,000001.SH,20130829,1.80E+13,1.33E+13,3.21E+12,2.32E+12,6.99E+11,0.57,1.9,10.6,10.12,1.39
2345,000001.SH,20130830,1.80E+13,1.33E+13,3.21E+12,2.32E+12,6.99E+11,0.73,2.42,10.62,10.01,1.38
2346,000001.SH,20130902,1.80E+13,1.33E+13,3.21E+12,2.32E+12,6.99E+11,0.64,2.12,10.62,9.99,1.38
2347,000001.SH,20130903,1.82E+13,1.34E+13,3.21E+12,2.32E+12,6.99E+11,0.6,1.98,10.74,10.11,1.39
2348,000001.SH,20130904,1.83E+13,1.34E+13,3.21E+12,2.32E+12,6.99E+11,0.61,2.02,10.76,10.13,1.4
2349,000001.SH,20130905,1.82E+13,1.34E+13,3.21E+12,2.32E+12,7.00E+11,0.54,1.8,10.75,10.12,1.4
2350,000001.SH,20130906,1.84E+13,1.36E+13,3.21E+12,2.32E+12,7.00E+11,0.61,2.03,10.84,10.2,1.41
2351,000001.SH,20130909,1.90E+13,1.40E+13,3.21E+12,2.32E+12,6.99E+11,0.94,3.13,11.21,10.55,1.46
2352,000001.SH,20130910,1.92E+13,1.42E+13,3.21E+12,2.32E+12,6.99E+11,1.02,3.38,11.32,10.65,1.47
2353,000001.SH,20130911,1.93E+13,1.42E+13,3.21E+12,2.33E+12,7.01E+11,1.05,3.47,11.35,10.68,1.47
2354,000001.SH,20130912,1.94E+13,1.43E+13,3.21E+12,2.33E+12,7.02E+11,0.9,2.98,11.44,10.76,1.49
2355,000001.SH,20130913,1.92E+13,1.42E+13,3.21E+12,2.33E+12,7.02E+11,0.74,2.44,11.33,10.66,1.47
2356,000001.SH,20130916,1.92E+13,1.42E+13,3.21E+12,2.33E+12,7.02E+11,0.66,2.2,11.3,10.64,1.47
2357,000001.SH,20130917,1.88E+13,1.39E+13,3.21E+12,2.33E+12,7.02E+11,0.66,2.2,11.08,10.43,1.44
2358,000001.SH,20130918,1.88E+13,1.39E+13,3.21E+12,2.33E+12,7.02E+11,0.49,1.63,11.1,10.45,1.44
2359,000001.SH,20130923,1.91E+13,1.41E+13,3.21E+12,2.33E+12,7.02E+11,0.57,1.89,11.24,10.58,1.46
2360,000001.SH,20130924,1.89E+13,1.40E+13,3.21E+12,2.33E+12,7.02E+11,0.69,2.28,11.16,10.5,1.45
2361,000001.SH,20130925,1.89E+13,1.39E+13,3.21E+12,2.33E+12,7.02E+11,0.69,2.27,11.12,10.46,1.45
2362,000001.SH,20130926,1.85E+13,1.37E+13,3.21E+12,2.33E+12,7.02E+11,0.6,1.99,10.91,10.27,1.42
2363,000001.SH,20130927,1.86E+13,1.37E+13,3.21E+12,2.33E+12,7.02E+11,0.45,1.49,10.93,10.29,1.42
2364,000001.SH,20130930,1.87E+13,1.38E+13,3.21E+12,2.34E+12,7.02E+11,0.4,1.32,11,10.35,1.43
2365,000001.SH,20131008,1.89E+13,1.40E+13,3.21E+12,2.34E+12,7.02E+11,0.54,1.8,11.11,10.46,1.44
2366,000001.SH,20131009,1.90E+13,1.40E+13,3.21E+12,2.34E+12,7.03E+11,0.56,1.85,11.17,10.52,1.45
2367,000001.SH,20131010,1.88E+13,1.39E+13,3.21E+12,2.34E+12,7.04E+11,0.64,2.12,11.07,10.42,1.44
2368,000001.SH,20131011,1.91E+13,1.42E+13,3.21E+12,2.34E+12,7.04E+11,0.67,2.22,11.26,10.6,1.46
2369,000001.SH,20131014,1.92E+13,1.42E+13,3.21E+12,2.34E+12,7.04E+11,0.71,2.35,11.3,10.63,1.47
2370,000001.SH,20131015,1.91E+13,1.42E+13,3.21E+12,2.34E+12,7.04E+11,0.65,2.18,11.27,10.6,1.46
2371,000001.SH,20131016,1.88E+13,1.39E+13,3.21E+12,2.34E+12,7.04E+11,0.66,2.19,11.08,10.43,1.44
2372,000001.SH,20131017,1.88E+13,1.39E+13,3.21E+12,2.34E+12,7.04E+11,0.54,1.8,11.06,10.41,1.44
2373,000001.SH,20131018,1.88E+13,1.40E+13,3.21E+12,2.34E+12,7.04E+11,0.44,1.47,11.09,10.43,1.44
2374,000001.SH,20131021,1.91E+13,1.42E+13,3.21E+12,2.34E+12,7.04E+11,0.58,1.94,11.26,10.58,1.46
2375,000001.SH,20131022,1.89E+13,1.41E+13,3.21E+12,2.34E+12,7.04E+11,0.63,2.11,11.17,10.49,1.45
2376,000001.SH,20131023,1.87E+13,1.39E+13,3.22E+12,2.34E+12,7.05E+11,0.62,2.07,11.04,10.37,1.43
2377,000001.SH,20131024,1.86E+13,1.38E+13,3.22E+12,2.35E+12,7.05E+11,0.44,1.46,10.94,10.27,1.42
2378,000001.SH,20131025,1.83E+13,1.36E+13,3.22E+12,2.35E+12,7.05E+11,0.48,1.61,10.79,10.13,1.4
2379,000001.SH,20131028,1.83E+13,1.36E+13,3.22E+12,2.35E+12,7.05E+11,0.38,1.25,10.8,10.04,1.39
2380,000001.SH,20131029,1.83E+13,1.36E+13,3.22E+12,2.35E+12,7.05E+11,0.61,2.02,10.8,10.01,1.39
2381,000001.SH,20131030,1.86E+13,1.38E+13,3.22E+12,2.35E+12,7.05E+11,0.51,1.69,10.95,10.02,1.39
2382,000001.SH,20131031,1.84E+13,1.37E+13,3.22E+12,2.35E+12,7.05E+11,0.46,1.53,10.86,9.78,1.36
2383,000001.SH,20131101,1.85E+13,1.37E+13,3.22E+12,2.35E+12,7.05E+11,0.38,1.26,10.91,9.82,1.37
2384,000001.SH,20131104,1.85E+13,1.37E+13,3.22E+12,2.35E+12,7.05E+11,0.32,1.08,10.91,9.82,1.37
2385,000001.SH,20131105,1.86E+13,1.38E+13,3.22E+12,2.35E+12,7.05E+11,0.39,1.3,10.94,9.85,1.37
2386,000001.SH,20131106,1.84E+13,1.37E+13,3.22E+12,2.35E+12,7.05E+11,0.43,1.42,10.85,9.77,1.36
2387,000001.SH,20131107,1.83E+13,1.36E+13,3.21E+12,2.35E+12,7.06E+11,0.35,1.16,10.82,9.74,1.36
2388,000001.SH,20131108,1.82E+13,1.35E+13,3.21E+12,2.35E+12,7.06E+11,0.35,1.17,10.71,9.64,1.34
2389,000001.SH,20131111,1.82E+13,1.35E+13,3.21E+12,2.35E+12,7.06E+11,0.3,0.98,10.73,9.66,1.34
2390,000001.SH,20131112,1.83E+13,1.36E+13,3.21E+12,2.35E+12,7.06E+11,0.34,1.12,10.81,9.73,1.35
2391,000001.SH,20131113,1.80E+13,1.34E+13,3.21E+12,2.35E+12,7.06E+11,0.37,1.25,10.61,9.55,1.33
2392,000001.SH,20131114,1.81E+13,1.34E+13,3.21E+12,2.35E+12,7.06E+11,0.36,1.18,10.67,9.61,1.34
2393,000001.SH,20131115,1.84E+13,1.37E+13,3.21E+12,2.35E+12,7.06E+11,0.53,1.78,10.84,9.76,1.36
2394,000001.SH,20131118,1.89E+13,1.41E+13,3.22E+12,2.35E+12,7.06E+11,0.67,2.22,11.15,10.04,1.4
2395,000001.SH,20131119,1.89E+13,1.40E+13,3.22E+12,2.35E+12,7.06E+11,0.53,1.77,11.13,10.02,1.39
2396,000001.SH,20131120,1.90E+13,1.41E+13,3.22E+12,2.35E+12,7.06E+11,0.5,1.68,11.2,10.08,1.4
2397,000001.SH,20131121,1.90E+13,1.41E+13,3.22E+12,2.35E+12,7.06E+11,0.58,1.94,11.2,10.08,1.4
2398,000001.SH,20131122,1.89E+13,1.41E+13,3.22E+12,2.35E+12,7.06E+11,0.48,1.61,11.16,10.05,1.4
2399,000001.SH,20131125,1.88E+13,1.40E+13,3.22E+12,2.35E+12,7.06E+11,0.46,1.53,11.1,9.99,1.39
2400,000001.SH,20131126,1.88E+13,1.40E+13,3.22E+12,2.35E+12,7.06E+11,0.43,1.42,11.08,9.97,1.39
2401,000001.SH,20131127,1.89E+13,1.41E+13,3.22E+12,2.35E+12,7.06E+11,0.49,1.63,11.17,10.05,1.4
2402,000001.SH,20131128,1.91E+13,1.42E+13,3.22E+12,2.35E+12,7.06E+11,0.57,1.9,11.26,10.13,1.41
2403,000001.SH,20131129,1.91E+13,1.42E+13,3.22E+12,2.35E+12,7.06E+11,0.45,1.51,11.26,10.13,1.41
2404,000001.SH,20131202,1.91E+13,1.42E+13,3.22E+12,2.35E+12,7.07E+11,0.74,2.46,11.24,10.11,1.41
2405,000001.SH,20131203,1.92E+13,1.42E+13,3.22E+12,2.35E+12,7.07E+11,0.48,1.6,11.3,10.17,1.41
2406,000001.SH,20131204,1.94E+13,1.44E+13,3.22E+12,2.35E+12,7.07E+11,0.67,2.22,11.44,10.29,1.43
2407,000001.SH,20131205,1.93E+13,1.44E+13,3.22E+12,2.35E+12,7.07E+11,0.52,1.72,11.41,10.27,1.43
2408,000001.SH,20131206,1.93E+13,1.43E+13,3.22E+12,2.35E+12,7.08E+11,0.44,1.46,11.36,10.23,1.42
2409,000001.SH,20131209,1.93E+13,1.43E+13,3.22E+12,2.35E+12,7.08E+11,0.39,1.31,11.36,10.22,1.42
2410,000001.SH,20131210,1.93E+13,1.43E+13,3.22E+12,2.35E+12,7.08E+11,0.46,1.53,11.36,10.22,1.42
2411,000001.SH,20131211,1.90E+13,1.41E+13,3.22E+12,2.35E+12,7.06E+11,0.46,1.54,11.18,10.07,1.4
2412,000001.SH,20131212,1.89E+13,1.41E+13,3.22E+12,2.35E+12,7.06E+11,0.36,1.21,11.17,10.06,1.4
2413,000001.SH,20131213,1.89E+13,1.41E+13,3.22E+12,2.35E+12,7.06E+11,0.36,1.2,11.13,10.02,1.39
2414,000001.SH,20131216,1.86E+13,1.38E+13,3.22E+12,2.35E+12,7.07E+11,0.43,1.43,10.96,9.87,1.37
2415,000001.SH,20131217,1.85E+13,1.38E+13,3.22E+12,2.35E+12,7.07E+11,0.33,1.11,10.92,9.83,1.37
2416,000001.SH,20131218,1.85E+13,1.38E+13,3.22E+12,2.36E+12,7.07E+11,0.27,0.91,10.9,9.81,1.36
2417,000001.SH,20131219,1.83E+13,1.36E+13,3.22E+12,2.36E+12,7.07E+11,0.3,0.99,10.8,9.72,1.35
2418,000001.SH,20131220,1.79E+13,1.34E+13,3.23E+12,2.35E+12,7.06E+11,0.37,1.22,10.56,9.5,1.32
2419,000001.SH,20131223,1.80E+13,1.34E+13,3.23E+12,2.36E+12,7.07E+11,0.28,0.94,10.62,9.56,1.33
2420,000001.SH,20131224,1.80E+13,1.34E+13,3.23E+12,2.36E+12,7.07E+11,0.29,0.97,10.63,9.57,1.33
2421,000001.SH,20131225,1.81E+13,1.35E+13,3.23E+12,2.36E+12,7.07E+11,0.27,0.91,10.7,9.63,1.34
2422,000001.SH,20131226,1.79E+13,1.33E+13,3.23E+12,2.36E+12,7.07E+11,0.33,1.1,10.53,9.48,1.32
2423,000001.SH,20131227,1.81E+13,1.35E+13,3.23E+12,2.36E+12,7.07E+11,0.32,1.07,10.67,9.61,1.33
2424,000001.SH,20131230,1.81E+13,1.35E+13,3.23E+12,2.36E+12,7.08E+11,0.31,1.03,10.65,9.58,1.33
2425,000001.SH,20131231,1.82E+13,1.36E+13,3.23E+12,2.36E+12,7.08E+11,0.34,1.13,10.75,9.68,1.34
2426,000001.SH,20140102,1.82E+13,1.36E+13,3.23E+12,2.36E+12,7.08E+11,0.29,0.96,10.71,9.64,1.34
2427,000001.SH,20140103,1.80E+13,1.34E+13,3.24E+12,2.36E+12,7.09E+11,0.36,1.19,10.59,9.54,1.32
2428,000001.SH,20140106,1.77E+13,1.32E+13,3.24E+12,2.36E+12,7.10E+11,0.38,1.26,10.42,9.37,1.3
2429,000001.SH,20140107,1.77E+13,1.32E+13,3.24E+12,2.36E+12,7.10E+11,0.27,0.89,10.42,9.37,1.3
2430,000001.SH,20140108,1.77E+13,1.32E+13,3.24E+12,2.36E+12,7.10E+11,0.3,1.01,10.4,9.35,1.3
2431,000001.SH,20140109,1.75E+13,1.31E+13,3.24E+12,2.36E+12,7.10E+11,0.32,1.07,10.32,9.27,1.28
2432,000001.SH,20140110,1.74E+13,1.30E+13,3.24E+12,2.36E+12,7.11E+11,0.32,1.06,10.26,9.21,1.28
2433,000001.SH,20140113,1.74E+13,1.30E+13,3.25E+12,2.36E+12,7.11E+11,0.28,0.93,10.25,9.2,1.28
2434,000001.SH,20140114,1.76E+13,1.31E+13,3.25E+12,2.36E+12,7.11E+11,0.3,0.99,10.33,9.27,1.29
2435,000001.SH,20140115,1.75E+13,1.30E+13,3.25E+12,2.36E+12,7.11E+11,0.28,0.95,10.3,9.25,1.28
2436,000001.SH,20140116,1.75E+13,1.30E+13,3.25E+12,2.36E+12,7.11E+11,0.31,1.02,10.3,9.25,1.28
2437,000001.SH,20140117,1.74E+13,1.29E+13,3.25E+12,2.36E+12,7.11E+11,0.28,0.94,10.22,9.17,1.27
2438,000001.SH,20140120,1.72E+13,1.28E+13,3.25E+12,2.36E+12,7.11E+11,0.24,0.79,10.15,9.11,1.26
2439,000001.SH,20140121,1.74E+13,1.30E+13,3.25E+12,2.36E+12,7.11E+11,0.25,0.84,10.23,9.18,1.27
2440,000001.SH,20140122,1.77E+13,1.32E+13,3.25E+12,2.36E+12,7.11E+11,0.41,1.38,10.44,9.37,1.3
2441,000001.SH,20140123,1.76E+13,1.32E+13,3.25E+12,2.36E+12,7.11E+11,0.35,1.17,10.38,9.33,1.29
2442,000001.SH,20140124,1.77E+13,1.32E+13,3.25E+12,2.36E+12,7.11E+11,0.39,1.28,10.43,9.37,1.3
2443,000001.SH,20140127,1.76E+13,1.31E+13,3.25E+12,2.37E+12,7.14E+11,0.37,1.23,10.33,9.28,1.28
2444,000001.SH,20140128,1.76E+13,1.31E+13,3.25E+12,2.37E+12,7.14E+11,0.3,0.99,10.37,9.32,1.29
2445,000001.SH,20140129,1.77E+13,1.32E+13,3.25E+12,2.37E+12,7.15E+11,0.3,0.99,10.42,9.37,1.3
2446,000001.SH,20140130,1.76E+13,1.31E+13,3.25E+12,2.37E+12,7.16E+11,0.26,0.85,10.34,9.3,1.28
2447,000001.SH,20140207,1.77E+13,1.32E+13,3.25E+12,2.37E+12,7.17E+11,0.31,1.01,10.39,9.34,1.29
2448,000001.SH,20140210,1.80E+13,1.34E+13,3.25E+12,2.37E+12,7.16E+11,0.52,1.71,10.58,9.52,1.32
2449,000001.SH,20140211,1.82E+13,1.36E+13,3.25E+12,2.37E+12,7.16E+11,0.59,1.95,10.68,9.6,1.33
2450,000001.SH,20140212,1.82E+13,1.36E+13,3.25E+12,2.37E+12,7.17E+11,0.52,1.73,10.72,9.63,1.33
2451,000001.SH,20140213,1.81E+13,1.35E+13,3.25E+12,2.37E+12,7.17E+11,0.61,2.02,10.67,9.59,1.33
2452,000001.SH,20140214,1.83E+13,1.36E+13,3.25E+12,2.37E+12,7.17E+11,0.47,1.54,10.75,9.66,1.34
2453,000001.SH,20140217,1.84E+13,1.38E+13,3.25E+12,2.37E+12,7.17E+11,0.58,1.93,10.84,9.74,1.35
2454,000001.SH,20140218,1.83E+13,1.37E+13,3.26E+12,2.38E+12,7.17E+11,0.6,1.98,10.74,9.63,1.33
2455,000001.SH,20140219,1.86E+13,1.38E+13,3.26E+12,2.38E+12,7.17E+11,0.63,2.1,10.87,9.75,1.35
2456,000001.SH,20140220,1.85E+13,1.38E+13,3.26E+12,2.38E+12,7.18E+11,0.66,2.18,10.85,9.74,1.35
2457,000001.SH,20140221,1.83E+13,1.37E+13,3.26E+12,2.38E+12,7.18E+11,0.49,1.63,10.73,9.62,1.33
2458,000001.SH,20140224,1.80E+13,1.34E+13,3.26E+12,2.38E+12,7.18E+11,0.52,1.72,10.54,9.45,1.31
2459,000001.SH,20140225,1.77E+13,1.32E+13,3.26E+12,2.38E+12,7.18E+11,0.59,1.95,10.36,9.3,1.29
2460,000001.SH,20140226,1.78E+13,1.32E+13,3.26E+12,2.38E+12,7.18E+11,0.46,1.53,10.4,9.33,1.29
2461,000001.SH,20140227,1.78E+13,1.33E+13,3.26E+12,2.38E+12,7.18E+11,0.55,1.84,10.44,9.37,1.3
2462,000001.SH,20140228,1.79E+13,1.33E+13,3.26E+12,2.38E+12,7.18E+11,0.47,1.55,10.46,9.4,1.3
2463,000001.SH,20140303,1.80E+13,1.35E+13,3.26E+12,2.38E+12,7.18E+11,0.53,1.77,10.53,9.43,1.31
2464,000001.SH,20140304,1.80E+13,1.34E+13,3.26E+12,2.38E+12,7.18E+11,0.49,1.61,10.51,9.42,1.31
2465,000001.SH,20140305,1.78E+13,1.33E+13,3.26E+12,2.38E+12,7.18E+11,0.45,1.5,10.41,9.34,1.3
2466,000001.SH,20140306,1.79E+13,1.34E+13,3.26E+12,2.38E+12,7.18E+11,0.46,1.52,10.44,9.36,1.3
2467,000001.SH,20140307,1.79E+13,1.34E+13,3.26E+12,2.38E+12,7.18E+11,0.44,1.44,10.43,9.35,1.3
2468,000001.SH,20140310,1.74E+13,1.30E+13,3.26E+12,2.38E+12,7.18E+11,0.48,1.61,10.14,9.1,1.26
2469,000001.SH,20140311,1.74E+13,1.30E+13,3.26E+12,2.38E+12,7.18E+11,0.39,1.29,10.17,9.12,1.27
2470,000001.SH,20140312,1.74E+13,1.30E+13,3.26E+12,2.38E+12,7.18E+11,0.43,1.41,10.16,9.11,1.26
2471,000001.SH,20140313,1.76E+13,1.31E+13,3.26E+12,2.38E+12,7.18E+11,0.42,1.4,10.26,9.2,1.28
2472,000001.SH,20140314,1.75E+13,1.30E+13,3.26E+12,2.38E+12,7.18E+11,0.37,1.22,10.14,9.13,1.27
2473,000001.SH,20140317,1.76E+13,1.31E+13,3.27E+12,2.38E+12,7.18E+11,0.36,1.2,10.21,9.22,1.28
2474,000001.SH,20140318,1.77E+13,1.31E+13,3.27E+12,2.38E+12,7.18E+11,0.41,1.34,10.19,9.22,1.28
2475,000001.SH,20140319,1.76E+13,1.31E+13,3.27E+12,2.38E+12,7.19E+11,0.4,1.32,10.13,9.22,1.28
2476,000001.SH,20140320,1.74E+13,1.30E+13,3.27E+12,2.38E+12,7.19E+11,0.46,1.53,9.97,9.11,1.26
2477,000001.SH,20140321,1.79E+13,1.33E+13,3.27E+12,2.38E+12,7.19E+11,0.61,2.01,10.15,9.32,1.29
2478,000001.SH,20140324,1.80E+13,1.34E+13,3.27E+12,2.38E+12,7.19E+11,0.62,2.05,10.21,9.43,1.3
2479,000001.SH,20140325,1.80E+13,1.34E+13,3.27E+12,2.38E+12,7.17E+11,0.55,1.83,10.19,9.43,1.3
2480,000001.SH,20140326,1.80E+13,1.34E+13,3.27E+12,2.38E+12,7.17E+11,0.43,1.43,10.01,9.43,1.3
2481,000001.SH,20140327,1.79E+13,1.33E+13,3.27E+12,2.38E+12,7.17E+11,0.5,1.66,9.83,9.35,1.29
2482,000001.SH,20140328,1.79E+13,1.33E+13,3.27E+12,2.38E+12,7.17E+11,0.51,1.69,9.57,9.29,1.28
2483,000001.SH,20140331,1.78E+13,1.32E+13,3.27E+12,2.38E+12,7.16E+11,0.4,1.31,9.25,9.17,1.27
2484,000001.SH,20140401,1.79E+13,1.33E+13,3.27E+12,2.38E+12,7.18E+11,0.35,1.16,9.29,9.25,1.28
2485,000001.SH,20140402,1.80E+13,1.34E+13,3.27E+12,2.38E+12,7.18E+11,0.43,1.43,9.34,9.3,1.28
2486,000001.SH,20140403,1.79E+13,1.33E+13,3.27E+12,2.38E+12,7.18E+11,0.46,1.51,9.27,9.23,1.27
2487,000001.SH,20140404,1.80E+13,1.34E+13,3.27E+12,2.38E+12,7.20E+11,0.35,1.15,9.34,9.3,1.28
2488,000001.SH,20140408,1.84E+13,1.37E+13,3.27E+12,2.38E+12,7.20E+11,0.56,1.85,9.51,9.48,1.31
2489,000001.SH,20140409,1.84E+13,1.37E+13,3.27E+12,2.38E+12,7.20E+11,0.44,1.46,9.53,9.5,1.31
2490,000001.SH,20140410,1.87E+13,1.39E+13,3.27E+12,2.38E+12,7.20E+11,0.66,2.17,9.67,9.65,1.33
2491,000001.SH,20140411,1.87E+13,1.39E+13,3.27E+12,2.38E+12,7.20E+11,0.55,1.83,9.65,9.62,1.33
2492,000001.SH,20140414,1.87E+13,1.39E+13,3.27E+12,2.38E+12,7.20E+11,0.43,1.41,9.64,9.62,1.33
2493,000001.SH,20140415,1.84E+13,1.37E+13,3.27E+12,2.39E+12,7.22E+11,0.45,1.49,9.48,9.47,1.31
2494,000001.SH,20140416,1.84E+13,1.37E+13,3.27E+12,2.39E+12,7.22E+11,0.37,1.23,9.49,9.49,1.31
2495,000001.SH,20140417,1.84E+13,1.37E+13,3.27E+12,2.39E+12,7.22E+11,0.38,1.24,9.45,9.45,1.31
2496,000001.SH,20140418,1.83E+13,1.37E+13,3.27E+12,2.39E+12,7.22E+11,0.37,1.22,9.42,9.44,1.3
2497,000001.SH,20140421,1.81E+13,1.35E+13,3.27E+12,2.39E+12,7.22E+11,0.4,1.33,9.3,9.3,1.28
2498,000001.SH,20140422,1.81E+13,1.35E+13,3.27E+12,2.39E+12,7.22E+11,0.41,1.36,9.32,9.33,1.29
2499,000001.SH,20140423,1.81E+13,1.35E+13,3.27E+12,2.39E+12,7.23E+11,0.33,1.08,9.29,9.3,1.29
2500,000001.SH,20140424,1.80E+13,1.34E+13,3.27E+12,2.39E+12,7.23E+11,0.33,1.08,9.23,9.25,1.28
2501,000001.SH,20140425,1.79E+13,1.33E+13,3.27E+12,2.39E+12,7.23E+11,0.39,1.28,9.15,9.15,1.26
2502,000001.SH,20140428,1.76E+13,1.31E+13,3.27E+12,2.39E+12,7.22E+11,0.37,1.24,9.04,8.99,1.22
2503,000001.SH,20140429,1.77E+13,1.32E+13,3.28E+12,2.39E+12,7.21E+11,0.31,1.01,9.11,9.01,1.23
2504,000001.SH,20140430,1.78E+13,1.32E+13,3.28E+12,2.39E+12,7.21E+11,0.3,1.01,9.16,8.98,1.22
2505,000001.SH,20140505,1.78E+13,1.32E+13,3.28E+12,2.39E+12,7.21E+11,0.33,1.09,9.16,8.98,1.22
2506,000001.SH,20140506,1.78E+13,1.32E+13,3.28E+12,2.39E+12,7.21E+11,0.31,1.02,9.16,8.98,1.22
2507,000001.SH,20140507,1.76E+13,1.31E+13,3.28E+12,2.39E+12,7.21E+11,0.31,1.02,9.09,8.9,1.21
2508,000001.SH,20140508,1.77E+13,1.32E+13,3.28E+12,2.39E+12,7.20E+11,0.32,1.06,9.11,8.93,1.21
2509,000001.SH,20140509,1.77E+13,1.32E+13,3.28E+12,2.39E+12,7.21E+11,0.32,1.05,9.1,8.91,1.21
2510,000001.SH,20140512,1.80E+13,1.34E+13,3.28E+12,2.39E+12,7.21E+11,0.48,1.59,9.28,9.09,1.23
2511,000001.SH,20140513,1.80E+13,1.34E+13,3.28E+12,2.39E+12,7.21E+11,0.4,1.34,9.27,9.08,1.23
2512,000001.SH,20140514,1.80E+13,1.34E+13,3.28E+12,2.39E+12,7.22E+11,0.3,0.99,9.26,9.07,1.23
2513,000001.SH,20140515,1.78E+13,1.32E+13,3.28E+12,2.39E+12,7.22E+11,0.32,1.04,9.17,8.98,1.22
2514,000001.SH,20140516,1.78E+13,1.33E+13,3.28E+12,2.39E+12,7.22E+11,0.28,0.91,9.17,8.99,1.22
2515,000001.SH,20140519,1.76E+13,1.31E+13,3.28E+12,2.39E+12,7.22E+11,0.27,0.9,9.08,8.9,1.21
2516,000001.SH,20140520,1.77E+13,1.31E+13,3.28E+12,2.39E+12,7.23E+11,0.25,0.84,9.1,8.91,1.21
2517,000001.SH,20140521,1.78E+13,1.33E+13,3.28E+12,2.39E+12,7.23E+11,0.26,0.85,9.17,8.99,1.22
2518,000001.SH,20140522,1.78E+13,1.32E+13,3.29E+12,2.40E+12,7.24E+11,0.31,1.03,9.16,8.98,1.22
2519,000001.SH,20140523,1.79E+13,1.33E+13,3.29E+12,2.40E+12,7.27E+11,0.26,0.87,9.22,9.03,1.23
2520,000001.SH,20140526,1.79E+13,1.34E+13,3.29E+12,2.40E+12,7.26E+11,0.29,0.96,9.23,9.04,1.23
2521,000001.SH,20140527,1.79E+13,1.33E+13,3.29E+12,2.40E+12,7.26E+11,0.28,0.92,9.2,9.02,1.22
2522,000001.SH,20140528,1.80E+13,1.34E+13,3.29E+12,2.40E+12,7.27E+11,0.34,1.11,9.27,9.09,1.23
2523,000001.SH,20140529,1.80E+13,1.34E+13,3.29E+12,2.40E+12,7.27E+11,0.33,1.1,9.24,9.05,1.23
2524,000001.SH,20140530,1.79E+13,1.34E+13,3.29E+12,2.40E+12,7.27E+11,0.31,1.02,9.23,9.04,1.23
2525,000001.SH,20140603,1.80E+13,1.34E+13,3.29E+12,2.40E+12,7.27E+11,0.29,0.97,9.23,9.05,1.23
2526,000001.SH,20140604,1.78E+13,1.33E+13,3.29E+12,2.40E+12,7.27E+11,0.3,0.98,9.17,8.99,1.22
2527,000001.SH,20140605,1.80E+13,1.34E+13,3.29E+12,2.40E+12,7.27E+11,0.28,0.93,9.25,9.06,1.23
2528,000001.SH,20140606,1.79E+13,1.33E+13,3.29E+12,2.40E+12,7.27E+11,0.27,0.91,9.2,9.01,1.23
2529,000001.SH,20140609,1.79E+13,1.33E+13,3.29E+12,2.40E+12,7.27E+11,0.27,0.89,9.21,9.02,1.23
2530,000001.SH,20140610,1.81E+13,1.35E+13,3.29E+12,2.40E+12,7.27E+11,0.33,1.09,9.31,9.12,1.24
2531,000001.SH,20140611,1.81E+13,1.35E+13,3.29E+12,2.40E+12,7.27E+11,0.31,1.02,9.32,9.13,1.24
2532,000001.SH,20140612,1.81E+13,1.35E+13,3.29E+12,2.40E+12,7.27E+11,0.34,1.12,9.3,9.11,1.24
2533,000001.SH,20140613,1.83E+13,1.36E+13,3.29E+12,2.40E+12,7.28E+11,0.4,1.33,9.39,9.2,1.25
2534,000001.SH,20140616,1.84E+13,1.37E+13,3.30E+12,2.41E+12,7.28E+11,0.4,1.32,9.46,9.27,1.26
2535,000001.SH,20140617,1.82E+13,1.36E+13,3.30E+12,2.41E+12,7.29E+11,0.36,1.2,9.37,9.18,1.25
2536,000001.SH,20140618,1.81E+13,1.35E+13,3.30E+12,2.41E+12,7.30E+11,0.36,1.19,9.32,9.14,1.25
2537,000001.SH,20140619,1.79E+13,1.33E+13,3.30E+12,2.41E+12,7.30E+11,0.39,1.27,9.19,9,1.23
2538,000001.SH,20140620,1.79E+13,1.33E+13,3.30E+12,2.41E+12,7.30E+11,0.28,0.92,9.2,9.01,1.25
